"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LITAF",0,0.738169724770935,0.861,0.638,0
"LMAN2",0,0.576700309854834,0.848,0.716,0
"LMNA",0,0.528037761296215,0.955,0.846,0
"LPCAT2",0,0.313471592765937,0.183,0.017,0
"LPCAT3",0,0.348303790481519,0.396,0.137,0
"LPP",0,0.428193253949044,0.582,0.277,0
"LRIF1",0,0.405842730925403,0.398,0.108,0
"LRP10",0,0.483619421765752,0.551,0.233,0
"LRRC42",0,0.344429845917129,0.397,0.129,0
"LRRFIP1",0,0.817883717018862,0.869,0.562,0
"LURAP1L",0,0.378382069188177,0.334,0.089,0
"LY6D",0,1.10223126253675,0.187,0.027,0
"LY6K",0,0.350514005475501,0.289,0.054,0
"M6PR",0,0.399792364966534,0.523,0.2,0
"MACF1",0,0.478459281362093,0.462,0.136,0
"MAFB",0,0.695797447296013,0.433,0.149,0
"MALL",0,0.440627772194749,0.234,0.024,0
"MAML2",0,0.295893914413901,0.206,0.034,0
"MAP1B",0,0.748671002390079,0.235,0.049,0
"MAP2K7",0,0.273905935344708,0.286,0.075,0
"MAP4K5",0,0.333853975353521,0.342,0.093,0
"MAPK13",0,0.429796643570688,0.426,0.145,0
"MAPT",0,0.444950166462522,0.342,0.103,0
"MBOAT2",0,0.401548900612037,0.419,0.126,0
"MCFD2",0,0.70635493580044,0.592,0.204,0
"METRN",0,-0.683674380576766,0.153,0.441,0
"METTL9",0,0.413255975870948,0.828,0.665,0
"MGAT1",0,0.419309396393764,0.381,0.116,0
"MGLL",0,0.463680842456156,0.344,0.112,0
"MKNK2",0,0.403544728982112,0.4,0.142,0
"MMP2",0,0.372867901277956,0.149,0.007,0
"MOSPD3",0,0.363080857309823,0.425,0.151,0
"MRAS",0,0.644693684508002,0.268,0.037,0
"MT-CO1",0,1.0953217011079,0.998,0.997,0
"MT-ND1",0,1.1057073407057,0.995,0.99,0
"MT-ND6",0,0.769944931204847,0.733,0.339,0
"MT1E",0,-1.19314530311831,0.166,0.618,0
"MT1G",0,-1.27295779404049,0.072,0.401,0
"MYCBP2",0,0.65331350410727,0.51,0.117,0
"MYO1C",0,0.314907544245219,0.38,0.125,0
"MZT1",0,0.472638951312476,0.499,0.202,0
"NAA10",0,-0.719665683808352,0.487,0.755,0
"NDFIP2",0,0.321679261407419,0.35,0.1,0
"NDUFA1",0,-0.620935464748867,0.896,0.979,0
"NDUFA11",0,-0.856317395985441,0.641,0.87,0
"NDUFA13",0,-2.42271988321325,0.632,0.936,0
"NEAT1",0,0.784772622686509,0.955,0.97,0
"NFAT5",0,0.279637358146922,0.27,0.062,0
"NFIC",0,0.835861093259502,0.812,0.495,0
"NFIX",0,0.462438921988855,0.398,0.145,0
"NFKB2",0,0.272458052507199,0.24,0.052,0
"NFKBIA",0,0.768162063395184,0.872,0.723,0
"NFKBIZ",0,0.759550740823846,0.504,0.156,0
"NFU1",0,0.393909188649587,0.447,0.173,0
"NGRN",0,0.766679963292342,0.451,0.192,0
"NME1",0,-0.721153207943091,0.517,0.818,0
"NQO2",0,0.337322541512796,0.397,0.143,0
"NR4A2",0,0.748020851073465,0.458,0.163,0
"NRBF2",0,0.407070752638064,0.466,0.197,0
"NRDC",0,0.474379201878983,0.607,0.265,0
"NTAN1",0,0.381503075246803,0.419,0.139,0
"NUCB2",0,0.729760344153439,0.806,0.627,0
"NUDT14",0,0.623044277070228,0.527,0.2,0
"NUDT21",0,0.52016051777677,0.585,0.268,0
"NUDT22",0,0.432849572638028,0.512,0.233,0
"ODF2L",0,0.566743210728199,0.499,0.216,0
"ODF3B",0,0.355173395854561,0.398,0.138,0
"OPTN",0,0.414432269578582,0.417,0.156,0
"ORAI2",0,0.325512741313283,0.267,0.046,0
"OSBPL1A",0,0.502386036829304,0.569,0.201,0
"OSTF1",0,0.43740484409983,0.485,0.153,0
"P4HB",0,1.42315800014168,0.975,0.873,0
"PABPC1",0,0.649404148005344,0.996,0.994,0
"PAK1",0,0.342470469805879,0.323,0.093,0
"PALLD",0,0.483913267523871,0.407,0.127,0
"PAPOLA",0,0.706566272966704,0.84,0.681,0
"PARP14",0,0.374329662930492,0.297,0.075,0
"PCSK1N",0,-1.04129496700833,0.072,0.364,0
"PCSK7",0,0.29407776401854,0.302,0.083,0
"PCYOX1",0,0.367281375273877,0.433,0.143,0
"PCYT2",0,0.476339030157445,0.42,0.117,0
"PDGFA",0,0.339369703408652,0.192,0.024,0
"PDIA3",0,0.729146717787362,0.946,0.819,0
"PDIA6",0,0.873130559106903,0.94,0.867,0
"PDLIM5",0,0.462327519435106,0.531,0.178,0
"PDZK1IP1",0,0.743735281314705,0.5,0.195,0
"PELI1",0,0.302129944515279,0.26,0.058,0
"PET100",0,-0.628659913444817,0.621,0.832,0
"PGM1",0,0.489308242835025,0.46,0.142,0
"PHKB",0,0.319647426304305,0.354,0.094,0
"PHLDA1",0,1.01834246504214,0.423,0.134,0
"PICALM",0,0.282034119500391,0.285,0.073,0
"PIK3R1",0,0.415669024272418,0.37,0.117,0
"PKP1",0,0.320035647688271,0.197,0.02,0
"PKP4",0,0.363270710182678,0.374,0.123,0
"PLA2G16",0,0.89570641993148,0.691,0.501,0
"PLA2G7",0,0.291335703544629,0.142,0.01,0
"PLAUR",0,0.757461840178595,0.382,0.114,0
"PLIN3",0,0.481448557553056,0.522,0.227,0
"PLK3",0,0.367583445797066,0.354,0.086,0
"PLXDC2",0,0.335318313932623,0.215,0.029,0
"PMEPA1",0,0.795610449739831,0.516,0.201,0
"PNKP",0,0.348314517490791,0.436,0.158,0
"PNRC1",0,0.741194825515961,0.843,0.757,0
"PODNL1",0,0.256719132262588,0.138,0.004,0
"PODXL",0,0.322663936305918,0.194,0.019,0
"PON2",0,0.51169347140849,0.74,0.448,0
"POSTN",0,1.20889762881127,0.214,0.015,0
"PPDPF",0,0.567385386510587,0.999,0.904,0
"PPFIA1",0,0.356159117914949,0.389,0.129,0
"PPFIBP1",0,0.451243204269131,0.368,0.096,0
"PPL",0,0.341429544160739,0.271,0.054,0
"PPME1",0,0.327615916252433,0.373,0.128,0
"PPP1CA",0,0.625568014365668,0.896,0.764,0
"PPP1R15A",0,0.759312142011985,0.801,0.586,0
