"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AC007246.3",3.82127149858767e-05,0.720196829578149,0.182,0.146,0.511247913796045
"GLRX3",3.82893874826633e-05,-0.461668227012086,0.56,0.596,0.512273715130552
"DIP2B",3.85020198997855e-05,0.804280947785075,0.172,0.136,0.51511852423923
"MRPL53",3.86251937748516e-05,-0.416406421903697,0.068,0.112,0.516766467513739
"WASH1",3.86252098795256e-05,-0.371346166237181,0.086,0.134,0.516766682978173
"FEM1B",3.88122452484392e-05,0.745496101767092,0.229,0.198,0.519269029178869
"CLSTN3",3.91724101355798e-05,-0.25559587923399,0.09,0.14,0.524087675203922
"SIN3A",3.94585145951848e-05,0.681921047763725,0.205,0.171,0.527915466768977
"CORO2A",3.99800145031216e-05,0.845296100642149,0.164,0.129,0.534892614037264
"C1orf21",4.02705190287169e-05,-0.409376393483593,0.267,0.35,0.538779274085203
"MRPL30",4.07958265918354e-05,-0.401091413336796,0.079,0.127,0.545807363972165
"ARAF",4.12209743580168e-05,0.563382153004748,0.216,0.183,0.551495415935907
"COL1A1",4.15185359325914e-05,-2.606104910613,0.159,0.206,0.55547649224214
"PRPSAP2",4.23381527276847e-05,-0.298774065547248,0.147,0.212,0.566442145343693
"HAUS2",4.25569483579444e-05,0.54218238038582,0.295,0.269,0.569369412080938
"BEST1",4.402461211561e-05,-0.306502542718177,0.071,0.116,0.589005285494746
"ACER3",4.59725889969087e-05,0.912759260172228,0.208,0.177,0.615067268189641
"TRIAP1",4.6024454833702e-05,-0.316814882846309,0.282,0.378,0.615761181220099
"UBE2K",4.6094896019696e-05,-0.300147464305796,0.345,0.442,0.616703613847513
"C12orf10",4.61898520921252e-05,-0.347230523089624,0.258,0.342,0.617974031140543
"ARL6IP5",4.72572174835514e-05,-0.53367202817082,0.542,0.567,0.632254312712434
"IFT20",4.75312850651947e-05,-0.343557214156136,0.268,0.357,0.63592106288724
"PHYH",4.76974287139448e-05,0.274607056192889,0.305,0.273,0.638143898763867
"TSPAN4",4.79587780600689e-05,-0.660451612957466,0.172,0.23,0.641640491665662
"MLH1",4.87022466165839e-05,-0.338761783659722,0.077,0.123,0.651587357483276
"ADI1",4.87247010028794e-05,-0.470183659159839,0.521,0.581,0.651887774717523
"ABHD16A",4.87483004707392e-05,0.394844016242418,0.171,0.132,0.65220351199802
"H1FX",4.94943047102602e-05,0.509418449347024,0.342,0.316,0.662184302718572
"GCA",4.98612336969425e-05,0.384673208508778,0.273,0.24,0.667093445631394
"ARFGAP3",4.99572497814913e-05,-0.337906382210037,0.231,0.312,0.668378044826572
"SHKBP1",5.01289013666525e-05,0.261325507883218,0.371,0.352,0.670674571384443
"NEK3",5.02117942888946e-05,-0.303066321304432,0.081,0.129,0.671783595791121
"UBE2D3",5.03314190433883e-05,-0.377875239270407,0.699,0.69,0.673384055381492
"USP5",5.03594666556505e-05,-0.315085749877927,0.131,0.191,0.673759304385948
"DNAJA3",5.06217218440641e-05,-0.364566943509808,0.267,0.35,0.677268016551734
"PPHLN1",5.08096785725544e-05,-0.262555183230939,0.234,0.322,0.679782689622205
"TIMM8A",5.18921462641773e-05,-0.348740075210147,0.191,0.265,0.694265024868428
"GSTM4",5.19608085448022e-05,-0.400623336863478,0.142,0.203,0.695183657520909
"CDS2",5.20756950675181e-05,0.597255457798917,0.248,0.22,0.696720724308325
"SET",5.25213258251396e-05,-0.414124052803828,0.762,0.705,0.702682818214543
"TTC39C",5.30950815757774e-05,-0.410290028547988,0.22,0.294,0.710359096402326
"SYNJ2",5.32728798625073e-05,-0.291809264608262,0.081,0.128,0.712737859680486
"FKBP1C",5.41086227894809e-05,0.387349447549155,0.149,0.112,0.723919264300465
"B3GNT2",5.41957162430568e-05,-0.368624354549173,0.217,0.295,0.725084487615857
"TMEM94",5.46497178227391e-05,1.04749313030852,0.119,0.087,0.731158574750426
"GNL1",5.56860097738514e-05,0.261005020696016,0.402,0.385,0.745023124764359
"PHF11",5.59883969633863e-05,-0.424003359363756,0.173,0.243,0.749068762973145
"PLEKHB2",5.60522465888049e-05,0.336524710772406,0.36,0.342,0.749923007111621
"FAM220A",5.62097013984094e-05,0.50683587653682,0.215,0.182,0.75202959500932
"HDAC8",5.66950601664147e-05,0.614785346924612,0.211,0.177,0.758523209966463
"RPF2",5.68628070510787e-05,-0.337225564597547,0.282,0.37,0.760767495536381
"WAC-AS1",5.68711720979491e-05,0.459669645418581,0.317,0.294,0.760879411498461
"ZCCHC17",5.69296041136135e-05,-0.448476544149053,0.405,0.48,0.761661173436035
"WDTC1",5.72889618276795e-05,0.862458491643828,0.109,0.077,0.766469020292524
"RELA",5.75116210891814e-05,0.276688881187877,0.312,0.284,0.769447978552158
"RRP1",5.83702262522199e-05,-0.323368319968633,0.267,0.354,0.78093525702845
"MAST2",5.90482364074112e-05,0.777903773081803,0.14,0.106,0.790006354894755
"ECSIT",5.95941605421776e-05,0.449737748407355,0.359,0.342,0.797310273893794
"PQLC2",5.9618876946521e-05,0.638574506311107,0.171,0.138,0.797640954667505
"IFIH1",5.96255166108679e-05,-0.535422403229461,0.101,0.151,0.797729786736801
"VEZT",6.00448264904824e-05,0.459361880310412,0.303,0.274,0.803339733616164
"OVOL1",6.13962018968674e-05,0.677509586781688,0.148,0.113,0.821419785178189
"DHRSX",6.17377405138358e-05,0.780190606421829,0.207,0.176,0.825989230334609
"PROSER1",6.22592716982514e-05,0.676928272897819,0.172,0.139,0.832966796050905
"CFAP97",6.27644748344719e-05,-0.33412016291957,0.28,0.37,0.8397259088104
"RAB5A",6.30135867760338e-05,-0.306395131137616,0.293,0.384,0.843058777476557
"RIPK1",6.30504554741158e-05,0.947606437217053,0.127,0.095,0.843552043788195
"ZMAT3",6.35813215904768e-05,-0.869631793001731,0.118,0.168,0.850654501558989
"TNRC6B",6.538049174885e-05,0.323557972346224,0.358,0.34,0.874725599107864
"ZDHHC5",6.5986181836145e-05,0.748054463135468,0.142,0.109,0.882829126785784
"GYG1",6.65500811446553e-05,-0.44620892641864,0.342,0.426,0.890373535634344
"AGR2",6.69382308371684e-05,-0.837659915807735,0.291,0.235,0.895566590370476
"MNS1",6.76550124178916e-05,-0.522485166809982,0.113,0.162,0.905156411138971
"USP37",6.80594186061074e-05,0.778753464285728,0.151,0.118,0.910566961531111
"MCM4",6.86803626594129e-05,-0.287245151806663,0.185,0.253,0.918874572020286
"NSL1",6.92224927779066e-05,0.258440274642995,0.347,0.323,0.926127730875612
"CAPN7",7.0730318149624e-05,-0.375104544753014,0.145,0.208,0.94630092652382
"RBFA",7.16390297021483e-05,0.360420971756088,0.322,0.297,0.958458578385042
"RNASEK",7.42260994676389e-05,0.427830969160047,0.191,0.154,0.99307098477754
"BRK1",7.55095349803641e-05,-0.258270163226239,0.868,0.788,1
"ENTPD5",7.6111857880137e-05,0.856662165340725,0.139,0.108,1
"CD44",7.84642396391179e-05,-0.397506001625267,0.605,0.647,1
"RAD51",7.85830728390971e-05,-0.260595022577415,0.072,0.115,1
"HMOX1",7.93108589923144e-05,-0.944095469705987,0.067,0.106,1
"CPT2",7.96054578075299e-05,-0.37987778141537,0.091,0.139,1
"COPA",8.07313068606051e-05,0.272829437456537,0.455,0.445,1
"ZNF768",8.36126569407085e-05,0.784713272720992,0.177,0.145,1
"ST3GAL1",8.51768202630577e-05,-0.26033933406416,0.127,0.184,1
"CEBPZ",8.70711731750796e-05,-0.460404448162789,0.36,0.438,1
"LARP7",8.76740539303087e-05,-0.356425513419506,0.242,0.325,1
"PPFIBP2",8.76923212908908e-05,0.568834404677107,0.106,0.074,1
"R3HDM1",8.7849033712574e-05,0.444820856324344,0.292,0.268,1
"CKAP5",8.87705246183153e-05,0.362572529493913,0.288,0.254,1
"ANAPC2",8.94313150407861e-05,0.724934520468873,0.116,0.084,1
"COPG2",8.97198749223719e-05,-0.60103270756005,0.063,0.102,1
"NEK11",9.10707556227463e-05,0.604995426878268,0.154,0.12,1
"RHNO1",9.15167405941045e-05,-0.299118431504423,0.209,0.284,1
"MAML1",9.20963721515908e-05,0.995475808212558,0.133,0.102,1
"SNX1",9.21693480541334e-05,0.310357261967017,0.365,0.345,1
"RMND1",9.42733159925866e-05,-0.329883045929975,0.103,0.154,1
"WDR70",9.48857471849409e-05,-0.258716181812704,0.155,0.221,1
"USP6NL",9.54030942461658e-05,0.633948587615207,0.19,0.158,1
"KIAA1033",9.56834581567503e-05,0.678798893025624,0.215,0.186,1
"CENPA",9.78818428943219e-05,-0.280118115552688,0.117,0.169,1
"SMG6",0.000100333139500698,-0.263326987939786,0.094,0.144,1
"DIP2C",0.000100422127362384,0.755343854486567,0.116,0.084,1
