"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EEF1D",9.82049897212833e-159,-0.364379622182465,0.955,0.976,1.37192370640633e-154
"RPLP1",1.26140609113249e-156,-0.355696684292997,0.99,1,1.76218430931208e-152
"PMP22",6.56907683424296e-156,0.536853038866669,0.339,0.141,9.17700033743741e-152
"EREG",8.53650415018771e-156,-0.772503834609946,0.354,0.596,1.19254962978122e-151
"PRAP1",1.06598835428969e-155,-0.329024526132569,0.48,0.762,1.4891857309427e-151
"RPL9",2.2751612927196e-155,-0.335628489783544,0.96,0.993,3.17840032592928e-151
"SLC25A6",2.36746791025913e-155,-0.457937635587226,0.922,0.971,3.30735267063201e-151
"IGFL2",7.69394789968266e-154,0.410752211857489,0.191,0.046,1.07484452158567e-149
"RPL32",3.99932401030821e-153,-0.288622537344044,0.989,0.999,5.58705564240058e-149
"RPS13",2.29635140470156e-152,-0.318215615035904,0.964,0.993,3.20800291236807e-148
"ABHD3",1.71449729871716e-150,0.324984863876515,0.534,0.297,2.39515272630788e-146
"SPINK4",2.24940536362424e-150,2.29311377168199,0.29,0.107,3.14241929298306e-146
"RGS2",2.47514393138058e-147,0.415813195737855,0.321,0.124,3.45777607213867e-143
"NUCB2",2.81291523540023e-145,0.341307976414083,0.529,0.298,3.92964258385412e-141
"RPS4X",5.1932480299079e-145,-0.350729793743811,0.978,0.999,7.25496749778133e-141
"EEF1B2",1.5608380274783e-144,-0.394024553106331,0.927,0.974,2.18049072438718e-140
"RPS19",5.39161272188486e-144,-0.253493238351789,0.997,1,7.53208297247316e-140
"RPL39",8.00932020395512e-143,-0.42775573185699,0.981,0.999,1.11890203249253e-138
"RPS2",5.56556034879679e-142,-0.337050928945104,0.996,1,7.77508780726912e-138
"COMMD6",4.18718522582661e-141,-0.394213241300323,0.878,0.94,5.84949776047978e-137
"RPL23A",1.03934157330966e-139,-0.277106219803053,0.979,0.998,1.4519601779136e-135
"DNAJB4",4.22780046554755e-137,0.295198080955416,0.298,0.118,5.90623725036992e-133
"KRT6A",3.61708911836108e-136,0.634116267596811,0.105,0.013,5.05307349835043e-132
"RPL14",4.04438331916245e-135,-0.303353846453379,0.978,0.996,5.65000349686995e-131
"JUN",9.06880257964335e-135,0.901755674762999,0.92,0.853,1.26691172037618e-130
"EIF6",1.09307766156382e-134,-0.434277057033149,0.839,0.905,1.52702949320466e-130
"RPS17",1.87827363157844e-132,-0.34095711274897,0.968,0.996,2.62394826331507e-128
"PABPC1",9.0497258442331e-132,-0.399269462930878,0.921,0.962,1.26424670043936e-127
"BAG3",1.63417269223406e-130,0.700058107198768,0.595,0.381,2.28293925105098e-126
"ITLN1",2.66522419942456e-130,2.02663219500639,0.142,0.03,3.72331820659611e-126
"FSCN1",2.95775661740519e-130,0.272313748946899,0.3,0.123,4.13198599451505e-126
