"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RABL3",2.94354359886655e-60,0.586377988877959,0.23,0.056,9.91797580202096e-56
"TBC1D1",2.99667236244213e-60,0.412645583097425,0.311,0.101,1.00969878580125e-55
"CREB3L2",3.08215798888601e-60,0.287186392296718,0.412,0.159,1.03850231277525e-55
"TBC1D10B",3.08505607803373e-60,0.519227113811452,0.271,0.078,1.03947879493268e-55
"MAPKAPK2",3.11022630397143e-60,0.461059227257382,0.589,0.277,1.04795965086013e-55
"CPSF4",3.12827050653206e-60,0.290389856988876,0.366,0.132,1.05403946447091e-55
"ST13",3.14468168429881e-60,0.338769700707287,0.925,0.679,1.05956904670764e-55
"SRRM1",3.14679436540573e-60,0.314924332316677,0.905,0.548,1.06028089347981e-55
"ICE2",3.19151183881319e-60,0.382965721634125,0.297,0.092,1.07534799896972e-55
"UNC13B",3.19161883875165e-60,0.886343451421799,0.216,0.05,1.07538405152898e-55
"PLIN3",3.25972031451915e-60,0.293909523705762,0.71,0.359,1.09833016277408e-55
"BCAM",3.31976171668173e-60,1.15755399459096,0.216,0.051,1.11856051281874e-55
"AVEN",3.34934770896541e-60,0.730935242733544,0.261,0.074,1.12852921705881e-55
"RGS1",3.42585613713771e-60,0.606073879929724,0.277,0.082,1.15430796684718e-55
"GPR180",3.77459883906376e-60,0.471243581321153,0.269,0.077,1.27181333283414e-55
"MSH2",3.88865763418473e-60,0.565854395259283,0.251,0.068,1.3102443032622e-55
"PLK3",3.90616863880147e-60,0.431377364688496,0.639,0.326,1.31614446115777e-55
"NECAP1",4.00768898479988e-60,0.3844896994497,0.293,0.091,1.35035072653847e-55
"CGRRF1",4.01398433313921e-60,0.896654708357733,0.209,0.046,1.35247188120793e-55
"ZNF511",4.10845326222374e-60,0.337208162969404,0.864,0.512,1.38430224217367e-55
"SLC39A9",4.13127329342152e-60,0.329906019700132,0.39,0.146,1.39199122348545e-55
"OAS2",4.17782717198164e-60,1.70386590582889,0.148,0.016,1.40767708732749e-55
"FBXO34",4.20875715293281e-60,0.380615118518109,0.41,0.158,1.41809863510918e-55
"TMEM39B",4.28385546078796e-60,0.686810475055927,0.22,0.052,1.44340225895789e-55
"ZHX1",4.35176773485648e-60,0.481768119119996,0.298,0.094,1.46628462058254e-55
"ADH5",4.377106143524e-60,0.354234716881688,0.781,0.427,1.47482214399898e-55
"FANCI",4.43976339985454e-60,0.607027454994054,0.222,0.053,1.49593387994699e-55
"C3orf14",4.49451392274168e-60,0.657311122111958,0.257,0.073,1.51438152112858e-55
"TACC3",4.57657271708649e-60,0.761334025828018,0.203,0.043,1.54203041129512e-55
"PRKAG2",4.63209176545279e-60,0.366192956705417,0.332,0.113,1.56073699945166e-55
"CEP104",4.68141771466114e-60,0.48929753960365,0.327,0.11,1.57735688477793e-55
"DBR1",4.71854353430246e-60,0.853722580173262,0.199,0.04,1.58986605844787e-55
"MCCC1",4.95316020490001e-60,0.588201736904923,0.28,0.084,1.66891779943901e-55
"CDC20",5.01770160925412e-60,0.970215790840947,0.349,0.14,1.69066438022208e-55
"IGFBP2",5.05293357468417e-60,0.920008842802408,0.796,0.652,1.70253543865408e-55
"KPNA4",5.08643980642151e-60,0.329966644890459,0.671,0.328,1.71382502837566e-55
"ZCCHC6",5.19577617423624e-60,0.452330014919216,0.334,0.115,1.75066482414716e-55
"ADIPOR2",5.2702376066632e-60,0.338760763618197,0.602,0.28,1.7757538591891e-55
"AP5M1",5.45983333374576e-60,0.271989082429214,0.36,0.129,1.8396362434723e-55
"SF3B1",5.53549799062986e-60,0.260189924484364,0.831,0.446,1.86513069296282e-55
"NME2",5.54637782039992e-60,0.253203957278535,0.417,0.161,1.86879654280555e-55
"CDC23",5.60120253219037e-60,0.648338966473735,0.234,0.059,1.88726918119622e-55
"SLC16A1",5.64130836380576e-60,0.32634875782322,0.477,0.204,1.90078244010071e-55
"RGS3",5.76367640267382e-60,0.930027463271784,0.192,0.037,1.94201312711692e-55
"BRAP",5.79901487915635e-60,0.550585820165242,0.267,0.077,1.95392007338294e-55
"NARFL",5.86995619282844e-60,0.558963101729037,0.272,0.079,1.97782303961161e-55
"RPL22L1",6.20720750607314e-60,0.688214424250468,0.94,0.723,2.09145649709628e-55
"POLM",6.64223738137622e-60,0.718152354585549,0.263,0.076,2.2380354632809e-55
"SNAPC1",6.68699747250775e-60,0.574973938454407,0.262,0.074,2.25311692838676e-55
"UBXN7",6.88322398899372e-60,0.543288740416189,0.304,0.098,2.31923349085154e-55
"PAQR8",6.96923767831153e-60,0.465305769872582,0.318,0.107,2.34821494333029e-55
"DDX19A",7.11193969806842e-60,0.410206212963409,0.286,0.087,2.39629696186717e-55
"C17orf58",7.2131362244036e-60,0.376218530921275,0.331,0.112,2.43039411945055e-55
"MANBAL",7.59193595899817e-60,0.288159023213413,0.799,0.429,2.55802690202484e-55
"NOL12",8.50230506384525e-60,0.635650209669989,0.246,0.065,2.86476666821202e-55
"DDX46",8.8603271161314e-60,0.338833923555323,0.842,0.486,2.98539861850931e-55
"ACADM",8.90483030256866e-60,0.298187562070962,0.388,0.149,3.00039352214748e-55
"MTERF3",8.92411195228392e-60,0.322704629742821,0.334,0.114,3.00689028120255e-55
