"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAPRE1",2.19673700633499e-215,-0.518739543773238,0.628,0.761,3.06884159784999e-211
"STAU1",1.15165368455314e-214,-0.472310887985923,0.617,0.77,1.60886019732074e-210
"ENO1",2.42340675797177e-214,0.699608446481029,0.939,0.902,3.38549924088656e-210
"KRT7",2.82333956077727e-209,0.921002583251302,0.438,0.188,3.94420536640584e-205
"PLIN2",3.36288106345693e-208,-0.628544683844581,0.324,0.58,4.69794484564933e-204
"SPINK1",4.52215414368247e-208,-1.29475437770156,0.592,0.789,6.31744933872442e-204
"IGHA1",3.1983751006262e-207,-1.17309963615645,0.299,0.567,4.46813001557481e-203
"TFF1",6.75491192048352e-207,0.286457093359023,0.686,0.376,9.43661195291547e-203
"L1TD1",1.80915824977391e-206,0.301203860535511,0.291,0.081,2.52739407493415e-202
"CPNE1",2.91758204079094e-206,-0.555907503443484,0.532,0.697,4.07586211098494e-202
"CHMP4B",1.03313912055012e-203,-0.514544590223791,0.831,0.875,1.44329535140852e-199
"C20orf24",7.43080744482882e-202,-0.591288507958328,0.827,0.865,1.03808380004259e-197
"PLA2G2A",1.32937017972828e-201,1.23382054486823,0.535,0.255,1.85713014108041e-197
"YWHAB",3.70530302249125e-201,-0.551771283985888,0.885,0.903,5.17630832242027e-197
"RBM39",7.6507003594401e-201,-0.483270459478072,0.851,0.892,1.06880284021378e-196
"PGAM1",3.01022000581623e-200,0.526677915670945,0.866,0.752,4.20527734812527e-196
"LMAN1",3.79982014011102e-200,0.414029133666962,0.686,0.441,5.3083487357351e-196
"RPL8",3.93919276240468e-200,-0.441836421478712,0.996,0.997,5.50305228907934e-196
"MLF1",9.68254469616997e-200,-0.343607586094999,0.075,0.353,1.35265149405494e-195
"PKM",1.78876024556502e-198,0.572304280449804,0.932,0.886,2.49889806305433e-194
"EPHB3",1.1435302565095e-195,0.397948977419706,0.489,0.235,1.59751176834378e-191
"CHPT1",1.28038468049241e-195,-0.464816237675359,0.508,0.69,1.7886973986479e-191
"FAM3B",1.25075257226061e-194,0.563668390763165,0.55,0.315,1.74730134344807e-190
"SDCBP",3.59779970369904e-194,-0.561171639619913,0.66,0.804,5.02612618606756e-190
"TMEM256",6.49395758970866e-194,0.477565360589372,0.787,0.6,9.07205875282299e-190
"SERPINB6",4.9516567787276e-193,0.512114257653678,0.869,0.739,6.91746451988246e-189
"ADRM1",2.52642378006546e-192,-0.520559693317283,0.788,0.854,3.52941402075144e-188
"EIF3H",4.29290578156632e-191,-0.47827920701289,0.895,0.905,5.99718937684815e-187
"NDUFV2",5.7488858794537e-190,0.461419168861182,0.864,0.759,8.03119357359682e-186
"HULC",1.04627056520077e-189,0.550529335294959,0.397,0.149,1.46163997958547e-185
"KLK10",3.93132085384592e-189,0.719804324195002,0.43,0.184,5.49205523282275e-185
"REG1A",8.40987072170314e-189,-2.41968370217764,0.036,0.298,1.17485893982193e-184
"FUOM",3.12618431681427e-188,0.423611063385197,0.565,0.312,4.36727949058954e-184
"CLDN4",1.93966010988432e-186,-0.83133110436541,0.927,0.944,2.7097051735084e-182
"DPM1",8.89395338144921e-186,-0.509861029806383,0.63,0.761,1.24248528738845e-181
"COL6A1",2.63499289154802e-185,0.282210703529231,0.215,0.05,3.68108506949258e-181
"MSLN",3.78764054771799e-185,0.438108555821253,0.348,0.125,5.29133384516203e-181
"AMN",1.14145302388049e-182,0.642267278060013,0.595,0.361,1.59460987436105e-178
"PTPRO",5.11651834773101e-182,0.349542223339845,0.333,0.121,7.14777613178022e-178
"FDFT1",7.13484386616466e-182,0.717293707261019,0.811,0.649,9.96737688103202e-178
"TMEM176A",1.99367581846652e-181,-0.655826025790494,0.452,0.669,2.78516511839773e-177
"KRT20",5.49353196477075e-176,-0.414903020489215,0.336,0.644,7.67446415478474e-172
"RPL12",5.91550977425756e-175,0.32698487812532,0.996,0.998,8.2639671546378e-171
"AKR7A3",1.73660982778732e-173,0.394164859129717,0.64,0.409,2.42604392941888e-169
"TM4SF4",1.84349484162867e-173,1.08225144267883,0.156,0.026,2.57536229375526e-169
"ATP5J",1.10293994093414e-172,0.409294843488037,0.93,0.876,1.540807097485e-168
"RPL6",1.27321474763502e-172,-0.389278106992458,0.981,0.986,1.77868100244613e-168
"RNF114",4.38269275157694e-172,-0.445945026984607,0.733,0.812,6.12262177395298e-168
"TGIF1",6.24633506295154e-171,0.570155834532148,0.791,0.657,8.7261300829433e-167
