"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRIM14",0.732312779426205,-0.433646603494411,0.141,0.129,1
"STT3B",0.732429398066072,-0.308583212774336,0.453,0.413,1
"UPF3A",0.732720918620195,-0.270017630686176,0.618,0.533,1
"IL17RD",0.733049050147248,0.413787926285961,0.1,0.093,1
"SLC25A51",0.733269211124457,-0.297964186315014,0.191,0.177,1
"FGF2",0.733817145380611,0.625427224438823,0.138,0.132,1
"GK5",0.7344322225177,-0.572105555166957,0.126,0.132,1
"TIMM29",0.735004157402195,-0.384514801519366,0.374,0.365,1
"ARHGAP42",0.735361783190629,-0.359668270860628,0.612,0.608,1
"TPRG1L",0.735533202030135,0.389361440403931,0.144,0.138,1
"ARL6IP1",0.735710564846471,0.33106710786803,0.809,0.826,1
"PARN",0.737582476865865,-0.378986400230735,0.544,0.518,1
"OSBPL11",0.737878194963746,-0.326493658810923,0.221,0.201,1
"TRIM39",0.738184712577266,-0.371695991911808,0.144,0.132,1
"NR1D2",0.739501738087749,-0.373060739085792,0.2,0.21,1
"HIRA",0.739974740396188,-0.679578095497804,0.138,0.126,1
"LRSAM1",0.74055482165112,-0.640575615614578,0.182,0.186,1
"PPP2R5B",0.740976105988826,-0.475251616832257,0.321,0.314,1
"EXOC6B",0.741969916766942,-0.367189562817206,0.435,0.404,1
"CCDC115",0.742233326596919,-0.305117824642058,0.532,0.482,1
"DUSP18",0.742465504148524,-0.403195390514811,0.103,0.108,1
"NAIF1",0.743796504195328,-0.470930665635207,0.126,0.114,1
"HOXC4",0.743801132317846,0.660681198003247,0.126,0.117,1
"EID2",0.743826537064785,-0.328124033137817,0.1,0.105,1
"TLN2",0.745127472546142,-0.645046977557277,0.15,0.138,1
"EPC1",0.745208014776414,-0.305891930018909,0.394,0.368,1
"SELENOI",0.745359908752872,-0.316226085303343,0.385,0.353,1
"LOC101927560",0.745669765039749,-0.33607268775663,0.171,0.156,1
"SLC25A45",0.745731237905997,-0.326618916626004,0.194,0.201,1
"RPL17P50",0.746445637407463,-0.281753453434982,0.115,0.123,1
"NUP214",0.749274809305446,-0.359577951912145,0.426,0.395,1
"POLK",0.750428929698804,-0.389059936913461,0.506,0.491,1
"COQ5",0.750946798948075,-0.410587510929091,0.329,0.302,1
"SLC48A1",0.751089784411683,-0.304008800956915,0.506,0.467,1
"TUT4",0.751314971794991,-0.361310105261067,0.674,0.653,1
"KLHL36",0.75152663643089,-0.316329657211793,0.218,0.204,1
"DNM3",0.752091985291438,0.343907224467354,0.103,0.096,1
"DMWD",0.752656244212944,-0.286156707797563,0.285,0.26,1
"TRIM33",0.753491092884196,-0.372299589623651,0.459,0.44,1
"IL16",0.753900845494406,-0.264801888797725,0.253,0.234,1
"LINC00641",0.754174164552082,-0.525994282258175,0.162,0.15,1
"RAB30",0.754264848960196,-0.37469123457336,0.232,0.213,1
"RSF1",0.75521827905743,-0.320581430236976,0.629,0.572,1
"BCL2L2",0.755741844097552,-0.304103543067946,0.182,0.171,1
"RIPOR1",0.755769712789507,-0.293258488718619,0.676,0.629,1
"FAM50B",0.756597147112655,-0.697518006099243,0.135,0.138,1
"BCL3",0.757018284700089,-0.263608527107498,0.1,0.093,1
"CD2AP",0.757667864372197,-0.34871240243266,0.441,0.407,1
